model_key,model_name,family,scope,group,n,n_pos,n_neg,label_rate,auroc,var_auroc,ci_low,ci_high,ci_width,method,alpha,note
probe_linear_h_answer_pooled,Probe Linear h_answer (pooled),hidden,pooled_8,math500_qwen7b,500,361,139,0.722,0.813348213396042,0.0005602824832819491,0.7624795328618083,0.8553887858076058,0.09290925294579755,logit,0.05,
probe_linear_h_last_pooled,Probe Linear h_last (pooled),hidden,pooled_8,OVERALL,6378,3916,2462,0.6139855754154907,0.6976688670861446,4.5809312952688633e-05,0.6842408177482558,0.7107672559625381,0.026526438214282244,logit,0.05,
probe_linear_h_last_pooled,Probe Linear h_last (pooled),hidden,pooled_8,arc_challenge_llama8b,1172,770,402,0.6569965870307167,0.5760386379789365,0.00031884561501456857,0.5407165678365615,0.6106005047837276,0.0698839369471661,logit,0.05,
probe_linear_h_last_pooled,Probe Linear h_last (pooled),hidden,pooled_8,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6333140563938103,0.0003284955285766307,0.5971233093086578,0.6680610043951257,0.07093769508646797,logit,0.05,
probe_linear_h_last_pooled,Probe Linear h_last (pooled),hidden,pooled_8,gpqa_diamond_llama8b,198,80,118,0.40404040404040403,0.5229872881355931,0.0018110195687230627,0.43971318358544526,0.6050027502865829,0.16528956670113765,logit,0.05,
probe_linear_h_last_pooled,Probe Linear h_last (pooled),hidden,pooled_8,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.668812292358804,0.0015415307203523977,0.587927758840394,0.7408192288634368,0.1528914700230427,logit,0.05,
probe_linear_h_last_pooled,Probe Linear h_last (pooled),hidden,pooled_8,gsm8k_llama8b,1319,601,718,0.45564821834723274,0.6927381940034947,0.00020801693365461705,0.6637711369851149,0.7202613965909221,0.056490259605807225,logit,0.05,
probe_linear_h_last_pooled,Probe Linear h_last (pooled),hidden,pooled_8,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.7648636164349243,0.00019360681715407837,0.7365076037733067,0.791033873432825,0.054526269659518345,logit,0.05,
probe_linear_h_last_pooled,Probe Linear h_last (pooled),hidden,pooled_8,math500_llama8b,500,304,196,0.608,0.712531887755102,0.00058125671510416,0.6630727696401041,0.7573871676623254,0.0943143980222213,logit,0.05,
probe_linear_h_last_pooled,Probe Linear h_last (pooled),hidden,pooled_8,math500_qwen7b,500,361,139,0.722,0.7839036250224197,0.0005715306419667012,0.7334031739229604,0.8270932641851098,0.09369009026214936,logit,0.05,
probe_linear_h_think_pooled,Probe Linear h_think (pooled),hidden,pooled_8,OVERALL,6378,3916,2462,0.6139855754154907,0.6976688670861446,4.5809312952688633e-05,0.6842408177482558,0.7107672559625381,0.026526438214282244,logit,0.05,
probe_linear_h_think_pooled,Probe Linear h_think (pooled),hidden,pooled_8,arc_challenge_llama8b,1172,770,402,0.6569965870307167,0.5760386379789365,0.00031884561501456857,0.5407165678365615,0.6106005047837276,0.0698839369471661,logit,0.05,
probe_linear_h_think_pooled,Probe Linear h_think (pooled),hidden,pooled_8,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6333140563938103,0.0003284955285766307,0.5971233093086578,0.6680610043951257,0.07093769508646797,logit,0.05,
probe_linear_h_think_pooled,Probe Linear h_think (pooled),hidden,pooled_8,gpqa_diamond_llama8b,198,80,118,0.40404040404040403,0.5229872881355931,0.0018110195687230627,0.43971318358544526,0.6050027502865829,0.16528956670113765,logit,0.05,
probe_linear_h_think_pooled,Probe Linear h_think (pooled),hidden,pooled_8,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.668812292358804,0.0015415307203523977,0.587927758840394,0.7408192288634368,0.1528914700230427,logit,0.05,
probe_linear_h_think_pooled,Probe Linear h_think (pooled),hidden,pooled_8,gsm8k_llama8b,1319,601,718,0.45564821834723274,0.6927381940034947,0.00020801693365461705,0.6637711369851149,0.7202613965909221,0.056490259605807225,logit,0.05,
probe_linear_h_think_pooled,Probe Linear h_think (pooled),hidden,pooled_8,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.7648636164349243,0.00019360681715407837,0.7365076037733067,0.791033873432825,0.054526269659518345,logit,0.05,
probe_linear_h_think_pooled,Probe Linear h_think (pooled),hidden,pooled_8,math500_llama8b,500,304,196,0.608,0.712531887755102,0.00058125671510416,0.6630727696401041,0.7573871676623254,0.0943143980222213,logit,0.05,
probe_linear_h_think_pooled,Probe Linear h_think (pooled),hidden,pooled_8,math500_qwen7b,500,361,139,0.722,0.7839036250224197,0.0005715306419667012,0.7334031739229604,0.8270932641851098,0.09369009026214936,logit,0.05,
probe_lr_genunc_pooled,Generation-uncertainty LR only (pooled),genunc,pooled_8,OVERALL,6378,3916,2462,0.6139855754154907,0.5901770756147166,5.330104654695315e-05,0.5757953236809852,0.6044062331679182,0.02861090948693301,logit,0.05,
probe_lr_genunc_pooled,Generation-uncertainty LR only (pooled),genunc,pooled_8,arc_challenge_llama8b,1172,770,402,0.6569965870307167,0.5515248433158881,0.00030325851176595827,0.5172038266961418,0.5853620246612551,0.06815819796511324,logit,0.05,
probe_lr_genunc_pooled,Generation-uncertainty LR only (pooled),genunc,pooled_8,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6270753377845538,0.0003161121773244521,0.5916223117521046,0.6612130243866183,0.06959071263451377,logit,0.05,
probe_lr_genunc_pooled,Generation-uncertainty LR only (pooled),genunc,pooled_8,gpqa_diamond_llama8b,198,80,118,0.40404040404040403,0.4579449152542373,0.0017683660725160988,0.3773881944319556,0.5407621883276901,0.16337399389573448,logit,0.05,
probe_lr_genunc_pooled,Generation-uncertainty LR only (pooled),genunc,pooled_8,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.6058970099667774,0.0018136263931778256,0.5201252217428456,0.6856049125757151,0.1654796908328695,logit,0.05,
probe_lr_genunc_pooled,Generation-uncertainty LR only (pooled),genunc,pooled_8,gsm8k_llama8b,1319,601,718,0.45564821834723274,0.5410249398634588,0.0002539637251357238,0.5096700135977561,0.5720583469985625,0.062388333400806406,logit,0.05,
probe_lr_genunc_pooled,Generation-uncertainty LR only (pooled),genunc,pooled_8,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.5008090108146478,0.0002871893218960445,0.46763937756941226,0.5339715248209773,0.06633214725156505,logit,0.05,
probe_lr_genunc_pooled,Generation-uncertainty LR only (pooled),genunc,pooled_8,math500_llama8b,500,304,196,0.608,0.56500067132116,0.0006830782697304194,0.5132617308120866,0.6153613881070938,0.10209965729500725,logit,0.05,
probe_lr_genunc_pooled,Generation-uncertainty LR only (pooled),genunc,pooled_8,math500_qwen7b,500,361,139,0.722,0.5954283664481158,0.0008543851617616352,0.5370895936962616,0.651189787660152,0.11410019396389037,logit,0.05,
probe_rf_genunc_pooled,Generation-uncertainty RF only (pooled),genunc,pooled_8,OVERALL,6378,3916,2462,0.6139855754154907,0.6681106962707516,4.68945505098862e-05,0.6545551438214503,0.6813932365388495,0.02683809271739923,logit,0.05,
probe_rf_genunc_pooled,Generation-uncertainty RF only (pooled),genunc,pooled_8,arc_challenge_llama8b,1172,770,402,0.6569965870307167,0.5322833882535376,0.000310698086152324,0.4976361929530705,0.5666220271545294,0.06898583420145887,logit,0.05,
probe_rf_genunc_pooled,Generation-uncertainty RF only (pooled),genunc,pooled_8,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6448206368399838,0.00030803322880146577,0.6097241020844978,0.6784256087008281,0.06870150661633034,logit,0.05,
probe_rf_genunc_pooled,Generation-uncertainty RF only (pooled),genunc,pooled_8,gpqa_diamond_llama8b,198,80,118,0.40404040404040403,0.5808262711864407,0.0016799094280117504,0.49905356874858253,0.6583878570615377,0.15933428831295515,logit,0.05,
probe_rf_genunc_pooled,Generation-uncertainty RF only (pooled),genunc,pooled_8,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.6765988372093024,0.0015310722761799967,0.5957281828217215,0.7481317494922658,0.15240356667054433,logit,0.05,
probe_rf_genunc_pooled,Generation-uncertainty RF only (pooled),genunc,pooled_8,gsm8k_llama8b,1319,601,718,0.45564821834723274,0.6010432936748872,0.00024075590514778498,0.570278867513254,0.6310302436804551,0.060751376167201165,logit,0.05,
probe_rf_genunc_pooled,Generation-uncertainty RF only (pooled),genunc,pooled_8,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.6883533759238383,0.00022811395702999014,0.6580106675979212,0.7171611372527903,0.05915046965486914,logit,0.05,
probe_rf_genunc_pooled,Generation-uncertainty RF only (pooled),genunc,pooled_8,math500_llama8b,500,304,196,0.608,0.6434781149301826,0.0006216614837076394,0.5932651388172995,0.6907237122439923,0.09745857342669284,logit,0.05,
probe_rf_genunc_pooled,Generation-uncertainty RF only (pooled),genunc,pooled_8,math500_qwen7b,500,361,139,0.722,0.7081647701229598,0.0006747577966449798,0.6547848540883829,0.7563618896093606,0.10157703552097763,logit,0.05,
probe_mlp_h_answer_qwen,Probe MLP h_answer (Qwen only),hidden,qwen_only_4,OVERALL,3189,2161,1028,0.6776418940106617,0.797379977924905,6.867217108380756e-05,0.7806520147148635,0.8131375929739183,0.03248557825905485,logit,0.05,
probe_mlp_h_answer_qwen,Probe MLP h_answer (Qwen only),hidden,qwen_only_4,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.7085537038010619,0.000286550631719316,0.6743017805230879,0.7405892975638704,0.0662875170407825,logit,0.05,
probe_mlp_h_answer_qwen,Probe MLP h_answer (Qwen only),hidden,qwen_only_4,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.7252906976744187,0.0013226373896290861,0.648649065536792,0.7906109273310639,0.14196186179427184,logit,0.05,
probe_mlp_h_answer_qwen,Probe MLP h_answer (Qwen only),hidden,qwen_only_4,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.8117118668837947,0.00014949750464494013,0.786570221443905,0.8345149655970918,0.047944744153186836,logit,0.05,
probe_mlp_h_answer_qwen,Probe MLP h_answer (Qwen only),hidden,qwen_only_4,math500_qwen7b,500,361,139,0.722,0.8980449989039239,0.00024383436655715833,0.8631171711100976,0.9248365606279177,0.06171938951782019,logit,0.05,
probe_mlp_concat_qwen,Probe MLP concat (Qwen only),hidden,qwen_only_4,OVERALL,3189,2161,1028,0.6776418940106617,0.7805857552617411,7.269028910535281e-05,0.7634190401663175,0.7968383167225697,0.03341927655625221,logit,0.05,
probe_mlp_concat_qwen,Probe MLP concat (Qwen only),hidden,qwen_only_4,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6825613795278903,0.00028755979164322407,0.6484363691108299,0.7148307217053015,0.06639435259447157,logit,0.05,
probe_mlp_concat_qwen,Probe MLP concat (Qwen only),hidden,qwen_only_4,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.7220722591362126,0.0013637641807596411,0.644304883464847,0.7884203787557859,0.1441154952909388,logit,0.05,
probe_mlp_concat_qwen,Probe MLP concat (Qwen only),hidden,qwen_only_4,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.8060696688797027,0.00015255396725932395,0.7807102881338386,0.829138228912957,0.048427940779118384,logit,0.05,
probe_mlp_concat_qwen,Probe MLP concat (Qwen only),hidden,qwen_only_4,math500_qwen7b,500,361,139,0.722,0.8805177464676459,0.00030771166017769605,0.8416484517661055,0.9108566348548155,0.06920818308871002,logit,0.05,
probe_mlp_hidden_plus_genunc_qwen,Probe MLP hidden+genunc (Qwen only),hidden,qwen_only_4,OVERALL,3189,2161,1028,0.6776418940106617,0.7772206987325727,7.247730925069285e-05,0.7600904380356137,0.7934601753345429,0.033369737298929225,logit,0.05,
probe_mlp_hidden_plus_genunc_qwen,Probe MLP hidden+genunc (Qwen only),hidden,qwen_only_4,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6891611026409409,0.00027622074853752226,0.655688374768164,0.7207655380627241,0.06507716329456015,logit,0.05,
probe_mlp_hidden_plus_genunc_qwen,Probe MLP hidden+genunc (Qwen only),hidden,qwen_only_4,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.71875,0.0013664349810751483,0.6410366145294137,0.7852745377575013,0.1442379232280876,logit,0.05,
probe_mlp_hidden_plus_genunc_qwen,Probe MLP hidden+genunc (Qwen only),hidden,qwen_only_4,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.7992791974612719,0.0001566864068807183,0.7736211571666703,0.8226956289378502,0.04907447177117985,logit,0.05,
probe_mlp_hidden_plus_genunc_qwen,Probe MLP hidden+genunc (Qwen only),hidden,qwen_only_4,math500_qwen7b,500,361,139,0.722,0.8825405049921281,0.0002697331814319246,0.8463413320939184,0.911107508758244,0.0647661766643256,logit,0.05,
probe_linear_concat_qwen,Probe Linear concat (Qwen only),hidden,qwen_only_4,OVERALL,3189,2161,1028,0.6776418940106617,0.7288267699238535,9.372762860123638e-05,0.7094407549833328,0.7473799248540182,0.03793916987068535,logit,0.05,
probe_linear_concat_qwen,Probe Linear concat (Qwen only),hidden,qwen_only_4,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6340413227485412,0.0003231116586508078,0.5981488028044716,0.6685046833185413,0.07035588051406971,logit,0.05,
probe_linear_concat_qwen,Probe Linear concat (Qwen only),hidden,qwen_only_4,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.6715116279069767,0.0015467792595894715,0.590389778565594,0.7435462915714391,0.1531565130058451,logit,0.05,
probe_linear_concat_qwen,Probe Linear concat (Qwen only),hidden,qwen_only_4,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.767906540982922,0.0001935950536017216,0.7395279365960246,0.7940543090686257,0.05452637247260117,logit,0.05,
probe_linear_concat_qwen,Probe Linear concat (Qwen only),hidden,qwen_only_4,math500_qwen7b,500,361,139,0.722,0.8075290460152653,0.0005691493365702999,0.7564275259153534,0.8500349689334472,0.09360744301809376,logit,0.05,
probe_linear_h_answer_qwen,Probe Linear h_answer (Qwen only),hidden,qwen_only_4,OVERALL,3189,2161,1028,0.6776418940106617,0.7274511277924726,9.412905436114545e-05,0.7080266804577982,0.7460468114657399,0.03802013100794177,logit,0.05,
probe_linear_h_answer_qwen,Probe Linear h_answer (Qwen only),hidden,qwen_only_4,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6154671152936229,0.000335291451018507,0.579009760533995,0.6506720815865735,0.07166232105257853,logit,0.05,
probe_linear_h_answer_qwen,Probe Linear h_answer (Qwen only),hidden,qwen_only_4,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.6547965116279071,0.0015792386191134692,0.5733690349642531,0.7280538104453936,0.15468477548114057,logit,0.05,
probe_linear_h_answer_qwen,Probe Linear h_answer (Qwen only),hidden,qwen_only_4,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.7728871769176165,0.0001862057973047694,0.7450379733281303,0.7985170847118941,0.05347911138376382,logit,0.05,
probe_linear_h_answer_qwen,Probe Linear h_answer (Qwen only),hidden,qwen_only_4,math500_qwen7b,500,361,139,0.722,0.813348213396042,0.0005602824832819491,0.7624795328618083,0.8553887858076058,0.09290925294579755,logit,0.05,
probe_linear_h_last_qwen,Probe Linear h_last (Qwen only),hidden,qwen_only_4,OVERALL,3189,2161,1028,0.6776418940106617,0.72240095466683,9.527590021214467e-05,0.7028703007428111,0.7411206728276803,0.038250372084869255,logit,0.05,
probe_linear_h_last_qwen,Probe Linear h_last (Qwen only),hidden,qwen_only_4,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6333140563938103,0.0003284955285766307,0.5971233093086578,0.6680610043951257,0.07093769508646797,logit,0.05,
probe_linear_h_last_qwen,Probe Linear h_last (Qwen only),hidden,qwen_only_4,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.668812292358804,0.0015415307203523977,0.587927758840394,0.7408192288634368,0.1528914700230427,logit,0.05,
probe_linear_h_last_qwen,Probe Linear h_last (Qwen only),hidden,qwen_only_4,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.7648636164349243,0.00019360681715407837,0.7365076037733067,0.791033873432825,0.054526269659518345,logit,0.05,
probe_linear_h_last_qwen,Probe Linear h_last (Qwen only),hidden,qwen_only_4,math500_qwen7b,500,361,139,0.722,0.7839036250224197,0.0005715306419667012,0.7334031739229604,0.8270932641851098,0.09369009026214936,logit,0.05,
probe_linear_h_think_qwen,Probe Linear h_think (Qwen only),hidden,qwen_only_4,OVERALL,3189,2161,1028,0.6776418940106617,0.72240095466683,9.527590021214467e-05,0.7028703007428111,0.7411206728276803,0.038250372084869255,logit,0.05,
probe_linear_h_think_qwen,Probe Linear h_think (Qwen only),hidden,qwen_only_4,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6333140563938103,0.0003284955285766307,0.5971233093086578,0.6680610043951257,0.07093769508646797,logit,0.05,
probe_linear_h_think_qwen,Probe Linear h_think (Qwen only),hidden,qwen_only_4,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.668812292358804,0.0015415307203523977,0.587927758840394,0.7408192288634368,0.1528914700230427,logit,0.05,
probe_linear_h_think_qwen,Probe Linear h_think (Qwen only),hidden,qwen_only_4,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.7648636164349243,0.00019360681715407837,0.7365076037733067,0.791033873432825,0.054526269659518345,logit,0.05,
probe_linear_h_think_qwen,Probe Linear h_think (Qwen only),hidden,qwen_only_4,math500_qwen7b,500,361,139,0.722,0.7839036250224197,0.0005715306419667012,0.7334031739229604,0.8270932641851098,0.09369009026214936,logit,0.05,
probe_lr_genunc_qwen,Generation-uncertainty LR only (Qwen),genunc,qwen_only_4,OVERALL,3189,2161,1028,0.6776418940106617,0.5824457980795028,0.0001192037599190675,0.5609044475672624,0.6036770648599716,0.0427726172927092,logit,0.05,
probe_lr_genunc_qwen,Generation-uncertainty LR only (Qwen),genunc,qwen_only_4,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6270753377845538,0.0003161121773244521,0.5916223117521046,0.6612130243866183,0.06959071263451377,logit,0.05,
probe_lr_genunc_qwen,Generation-uncertainty LR only (Qwen),genunc,qwen_only_4,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.6058970099667774,0.0018136263931778256,0.5201252217428456,0.6856049125757151,0.1654796908328695,logit,0.05,
probe_lr_genunc_qwen,Generation-uncertainty LR only (Qwen),genunc,qwen_only_4,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.5008090108146478,0.0002871893218960445,0.46763937756941226,0.5339715248209773,0.06633214725156505,logit,0.05,
probe_lr_genunc_qwen,Generation-uncertainty LR only (Qwen),genunc,qwen_only_4,math500_qwen7b,500,361,139,0.722,0.5954283664481158,0.0008543851617616352,0.5370895936962616,0.651189787660152,0.11410019396389037,logit,0.05,
probe_rf_genunc_qwen,Generation-uncertainty RF only (Qwen),genunc,qwen_only_4,OVERALL,3189,2161,1028,0.6776418940106617,0.6904310045248543,9.729870408951202e-05,0.6707726842541628,0.7094240058134057,0.03865132155924289,logit,0.05,
probe_rf_genunc_qwen,Generation-uncertainty RF only (Qwen),genunc,qwen_only_4,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6448206368399838,0.00030803322880146577,0.6097241020844978,0.6784256087008281,0.06870150661633034,logit,0.05,
probe_rf_genunc_qwen,Generation-uncertainty RF only (Qwen),genunc,qwen_only_4,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.6765988372093024,0.0015310722761799967,0.5957281828217215,0.7481317494922658,0.15240356667054433,logit,0.05,
probe_rf_genunc_qwen,Generation-uncertainty RF only (Qwen),genunc,qwen_only_4,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.6883533759238383,0.00022811395702999014,0.6580106675979212,0.7171611372527903,0.05915046965486914,logit,0.05,
probe_rf_genunc_qwen,Generation-uncertainty RF only (Qwen),genunc,qwen_only_4,math500_qwen7b,500,361,139,0.722,0.7082046274337871,0.0006747796901383721,0.6548230732928791,0.7564018104595357,0.10157873716665655,logit,0.05,
multi_layer_probe_L_all_P_all_pos_oof,multi_layer_probe_L_all_P_all_pos_oof,multi_layer,pooled_8_mlp,OVERALL,6378,3916,2462,0.6139855754154907,0.7604309716060006,3.679911062782157e-05,0.748340170677367,0.7721177711765727,0.02377760049920563,logit,0.05,
multi_layer_probe_L_all_P_all_pos_oof,multi_layer_probe_L_all_P_all_pos_oof,multi_layer,pooled_8_mlp,arc_challenge_llama8b,1172,770,402,0.6569965870307167,0.6381210828972023,0.0002851678394447491,0.6044137325263003,0.6705219471351117,0.06610821460881144,logit,0.05,
multi_layer_probe_L_all_P_all_pos_oof,multi_layer_probe_L_all_P_all_pos_oof,multi_layer,pooled_8_mlp,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.6942887685540543,0.00028273159044458796,0.6603778213351021,0.7262175136899591,0.06583969235485698,logit,0.05,
multi_layer_probe_L_all_P_all_pos_oof,multi_layer_probe_L_all_P_all_pos_oof,multi_layer,pooled_8_mlp,gpqa_diamond_llama8b,198,80,118,0.40404040404040403,0.6261122881355933,0.0016677197196169678,0.5433064051882496,0.7021354909514295,0.1588290857631799,logit,0.05,
multi_layer_probe_L_all_P_all_pos_oof,multi_layer_probe_L_all_P_all_pos_oof,multi_layer,pooled_8_mlp,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.7631333056478407,0.0012362037645322478,0.6875529375944033,0.8250821701018385,0.1375292325074352,logit,0.05,
multi_layer_probe_L_all_P_all_pos_oof,multi_layer_probe_L_all_P_all_pos_oof,multi_layer,pooled_8_mlp,gsm8k_llama8b,1319,601,718,0.45564821834723274,0.7192828572620377,0.00019960736170496996,0.6907794884056171,0.7461244572258264,0.05534496882020934,logit,0.05,
multi_layer_probe_L_all_P_all_pos_oof,multi_layer_probe_L_all_P_all_pos_oof,multi_layer,pooled_8_mlp,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.8076837759405402,0.00015927661375140611,0.781731304239351,0.8312167113605442,0.0494854071211932,logit,0.05,
multi_layer_probe_L_all_P_all_pos_oof,multi_layer_probe_L_all_P_all_pos_oof,multi_layer,pooled_8_mlp,math500_llama8b,500,304,196,0.608,0.7791437298603652,0.00042667840126487083,0.7360252437654983,0.8169705342106359,0.08094529044513765,logit,0.05,
multi_layer_probe_L_all_P_all_pos_oof,multi_layer_probe_L_all_P_all_pos_oof,multi_layer,pooled_8_mlp,math500_qwen7b,500,361,139,0.722,0.8872835249805696,0.000262359613027299,0.8514298481342953,0.9153450954275885,0.06391524729329312,logit,0.05,
multi_layer_probe_L_all_P_ans_last_oof,multi_layer_probe_L_all_P_ans_last_oof,multi_layer,pooled_8_mlp,OVERALL,6378,3916,2462,0.6139855754154907,0.7708075412251929,3.534902747678547e-05,0.7589470026758961,0.7822519375635941,0.023304934887698026,logit,0.05,
multi_layer_probe_L_all_P_ans_last_oof,multi_layer_probe_L_all_P_ans_last_oof,multi_layer,pooled_8_mlp,arc_challenge_llama8b,1172,770,402,0.6569965870307167,0.6455482328616656,0.0002823736206970989,0.6119674896288677,0.6777531498845896,0.06578566025572186,logit,0.05,
multi_layer_probe_L_all_P_ans_last_oof,multi_layer_probe_L_all_P_ans_last_oof,multi_layer,pooled_8_mlp,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.7093019995443632,0.00027069807653163323,0.6760336956207879,0.7404655204831461,0.06443182486235821,logit,0.05,
multi_layer_probe_L_all_P_ans_last_oof,multi_layer_probe_L_all_P_ans_last_oof,multi_layer,pooled_8_mlp,gpqa_diamond_llama8b,198,80,118,0.40404040404040403,0.6448093220338983,0.001661603878734384,0.5615526374654571,0.7201355369610648,0.15858289949560767,logit,0.05,
multi_layer_probe_L_all_P_ans_last_oof,multi_layer_probe_L_all_P_ans_last_oof,multi_layer,pooled_8_mlp,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.7632890365448505,0.001195867088741275,0.6890467704678607,0.8243247212004832,0.1352779507326225,logit,0.05,
multi_layer_probe_L_all_P_ans_last_oof,multi_layer_probe_L_all_P_ans_last_oof,multi_layer,pooled_8_mlp,gsm8k_llama8b,1319,601,718,0.45564821834723274,0.7482862823798775,0.00018156110450965143,0.7209706284525392,0.7737669593390032,0.05279633088646396,logit,0.05,
multi_layer_probe_L_all_P_ans_last_oof,multi_layer_probe_L_all_P_ans_last_oof,multi_layer,pooled_8_mlp,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.8272474842373376,0.00014477602187713777,0.8023780285060869,0.8495740126025062,0.04719598409641934,logit,0.05,
multi_layer_probe_L_all_P_ans_last_oof,multi_layer_probe_L_all_P_ans_last_oof,multi_layer,pooled_8_mlp,math500_llama8b,500,304,196,0.608,0.771968984962406,0.00044271444106725355,0.7281374052321995,0.8105721965057945,0.08243479127359499,logit,0.05,
multi_layer_probe_L_all_P_ans_last_oof,multi_layer_probe_L_all_P_ans_last_oof,multi_layer,pooled_8_mlp,math500_qwen7b,500,361,139,0.722,0.8826401482691961,0.0002972183386339948,0.844417865692221,0.9124458866913617,0.06802802099914074,logit,0.05,
multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer,pooled_8_mlp,OVERALL,6378,3916,2462,0.6139855754154907,0.7705532158264248,3.5248600195698655e-05,0.7587101933603226,0.7819819904040048,0.023271797043682207,logit,0.05,
multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer,pooled_8_mlp,arc_challenge_llama8b,1172,770,402,0.6569965870307167,0.6409365510111779,0.00028486345568474563,0.6072316859050645,0.6733051767803439,0.06607349087527936,logit,0.05,
multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer,pooled_8_mlp,arc_challenge_qwen7b,1172,827,345,0.7056313993174061,0.7178381788549498,0.00026350362157824265,0.6849652128469742,0.7485402174876626,0.06357500464068844,logit,0.05,
multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer,pooled_8_mlp,gpqa_diamond_llama8b,198,80,118,0.40404040404040403,0.60625,0.0017676816828867724,0.5215792555187958,0.6849861103402237,0.16340685482142792,logit,0.05,
multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer,pooled_8_mlp,gpqa_diamond_qwen7b,198,86,112,0.43434343434343436,0.7482350498338871,0.0012156519570869,0.6740282373759293,0.8103031642154213,0.13627492683949194,logit,0.05,
multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer,pooled_8_mlp,gsm8k_llama8b,1319,601,718,0.45564821834723274,0.737005177072567,0.00019049740704524717,0.709075060297712,0.7631495426520042,0.05407448235429224,logit,0.05,
multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer,pooled_8_mlp,gsm8k_qwen7b,1319,887,432,0.6724791508718726,0.824947022840202,0.0001483240998421229,0.7997825767681676,0.8475515309904603,0.04776895422229277,logit,0.05,
multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer,pooled_8_mlp,math500_llama8b,500,304,196,0.608,0.7827772556390977,0.00041802038962242976,0.7400551868520999,0.8201839637165053,0.08012877686440534,logit,0.05,
multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer_probe_L_all_P_ans_last_think_oof,multi_layer,pooled_8_mlp,math500_qwen7b,500,361,139,0.722,0.8936308017298072,0.0002669499055280557,0.8571093701362099,0.9216707763373697,0.0645614062011598,logit,0.05,
